,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.03858782186529944,0.0818520184611281,0.024514309096156837,0.02291126462581227,0.033166247217078546,0.03178901451002819,0.1084795499218574,0.030227231034295282,0.028126506514873938,0.044692895988329095,0.03193456050198418,0.10883584227448584,0.02846262065033324,0.029798596568491202,0.04458268517447793,0.03842703009667049,0.08276027261751948,0.022932041715291673,0.024627185478087524,0.032497637448738126,0.060901457427278774,0.1134135431770288,0.03656944676298086,0.03733801663358607,0.060637304954768614,0.06438157924971062,0.1544880727439397,0.05381568616980931,0.053194965034467176,0.09639551591389349,0.06464878048932017,0.15390583583209963,0.05359777090512277,0.05338195004517887,0.09689926260945196,0.061011575207328014,0.11307515072304775,0.0374760324494011,0.036399849901955494,0.060832595817936735,0.06839961932850619,0.15439006078709866,0.04481150390846772,0.04606082108452004,0.08756196262766026,0.07410979498005182,0.1960080362351848,0.060697561947717374,0.06168943872234847,0.12335945740702821,0.07460723117686872,0.1955568949925156,0.06237463571124886,0.060341888778757784,0.12360190342761246,0.06847615762147097,0.15398376589618754,0.04579459199793852,0.044443741987125716,0.08785300840706142,0.04739010189011032,0.14860553365725482,0.037625065923284996,0.037756466464554425,0.0881404989709467,0.04603325529097374,0.18046083622247283,0.04444909645780736,0.044976394322993295,0.1040218203914927,0.046535603882450066,0.17962409896564646,0.04537807560531508,0.044263709943034794,0.10412763276723079,0.047797113237380784,0.147667883461294,0.03811397869880291,0.0374361256564557,0.08918732637565943,1.3516094772131817,3.551728266462305,1.0419361791667519,1.0355413069706616,1.9961826063258319,0.05381972048204056,0.12456523817074551,0.03588006047064035,0.03601662109729374,0.06737646845030046,0.054078381108306914,0.15985906287741464,0.04729736683579874,0.046996798346269214,0.09211737777713658,0.05443151366149358,0.1594806087167995,0.04745324688931681,0.04694650836074159,0.09230282631863398,0.05392793957379555,0.12437171738810136,0.036079140522218486,0.035726705576759096,0.06759260754775213,0.03518458708623001,0.09548187914454338,0.02653403555624692,0.026365873580859345,0.03873484449857208,0.0627358138966703,0.1337205922445251,0.045364706886841306,0.045078668841549346,0.07869112837843412,0.07139816160300633,0.17498461805147292,0.053419542474040904,0.05313394113391603,0.10559402916897305,0.046938991010970835,0.16408952190440254,0.04139153006141398,0.04110815025130941,0.09636927244552336,0.04891494083206119,0.11455824732070174,0.03628164731587528,0.035392667639511204,0.0587229596046442,0.049005458762916565,0.11464422598610045,0.03561709582059966,0.036051874686984814,0.05870301339298195,0.058983159290572434,0.1698660487113975,0.0468957799598876,0.04762075181944308,0.10077088362092976,0.05935399333859165,0.1692080946568379,0.04791529271316689,0.04662133933384084,0.10119241808687295,0.0694368090002354,0.1749896385268265,0.057621379906761076,0.0571520272365332,0.11006397960700348
1,0.18285108591204047,0.1881667696270224,0.06659294751192522,0.06503499240452125,0.12865014413214113,0.1517301849717359,0.23127285619673332,0.07102710674102244,0.06924049192768719,0.1432541076064032,0.15178043935631122,0.23101444055509907,0.06938380315493185,0.0707077467115143,0.1428809490450952,0.1837358742960689,0.1870998707590688,0.06443620404131951,0.06618947603455713,0.1275014580486694,0.24101280494371163,0.16903698048841564,0.07819733377079195,0.07667982548349657,0.15968318327950184,0.20968408623906407,0.20084717528457885,0.08981988945979472,0.08712007264348952,0.19361665925805818,0.2100488760917017,0.20038635101487973,0.08757777734300866,0.08925284152507902,0.1931647214736214,0.24211815227517478,0.16867509057183983,0.07649810262620518,0.07764771532240752,0.15936362734984916,0.23226868903889633,0.1815676771046087,0.08027975597806693,0.07706534278715571,0.17032866111822403,0.20683473674869104,0.20594776309884785,0.08864880389221838,0.08736643431539087,0.1994090410324806,0.20762640739254817,0.2052077926594249,0.08757148529558913,0.08833300273629904,0.1992246082852538,0.23287436330268232,0.18048634938846486,0.07677439390678888,0.07994751691891352,0.17057958119533637,0.15081535120991724,0.22978377726509264,0.0705356638964898,0.06887550188928984,0.16272681856956123,0.12953619513305825,0.26625656284972826,0.07399440537246503,0.07289754339096186,0.1749948288449521,0.12991064405095112,0.2655878729703661,0.07282488133616702,0.07384273724677641,0.17518235188877052,0.15123653007126223,0.22895052875242417,0.06897414667663043,0.06993768210139768,0.16261527983519394,4.709473159079585,5.219197178089314,1.911149639875622,1.9064656134435205,4.161209998150371,0.2017369019916314,0.1921387239863196,0.07390138175602584,0.07191387227210727,0.15534712855868582,0.17444622506064636,0.2260810052463066,0.08087250222033628,0.07915608834978866,0.17781857844593957,0.17484152047782037,0.22554902789080084,0.07933943856109472,0.08053403405005835,0.17761307796577985,0.2024911508468359,0.1913028848404114,0.07167066818585968,0.07343055398062673,0.1550149136990508,0.16752432452626131,0.20938840563125924,0.06785997603071028,0.06779313578828897,0.13557159577519268,0.22571589631659808,0.18473632008574076,0.0830232232000251,0.08267506349759643,0.17645696444130024,0.21990096529462816,0.19330231516191235,0.08331856057492136,0.08317802358657495,0.18488538808934746,0.14037461315229322,0.24764459916888476,0.07158223406462404,0.07138832468654768,0.16887974034177067,0.19631945964547554,0.1973308652748979,0.07640927299993577,0.07451880052359111,0.15630094935649552,0.19692075698561984,0.19679385836223223,0.07447392607614936,0.07594939884858198,0.15572761622475614,0.1798636724481925,0.22088885995708205,0.07836461065987405,0.07655116019635487,0.17686475641701435,0.18041191349389962,0.22005805064308787,0.0765361817136034,0.07801518770760661,0.176900372875999,0.20854844266976053,0.2030971877681557,0.08840443562625896,0.0880180350137897,0.19635367051499492
2,0.19333511952593269,0.11347585336234586,0.10401397214180988,0.10309032792061545,0.3082241642709944,0.19002994468062284,0.1250968915505742,0.1083491945081966,0.10675715638143625,0.3187014845937163,0.1901066947952944,0.12464069413099915,0.10692164208192245,0.10793939674605446,0.3189014918673826,0.19278707439962614,0.11337759553206161,0.10341001980288357,0.10334067690470042,0.3083379929489403,0.21694078581348986,0.11128403734767539,0.1106324686487862,0.10839102425232605,0.3311494811867616,0.2179532086741503,0.11773584127195545,0.11481567193194979,0.11264670033034857,0.3390551152703927,0.2172504601236862,0.11793780610816264,0.11298880310858578,0.1146054649002104,0.33988044877279117,0.216137284573427,0.11160502293974703,0.10833014531790403,0.11029800132159949,0.3318917782533243,0.214154724748349,0.11505603833464195,0.1111546662663351,0.10719383067998066,0.33408436898661453,0.2187482620328476,0.1197488981007871,0.11357494554632197,0.11178131155126138,0.33573374819773666,0.2188774801368013,0.11951149906779515,0.11214913307646876,0.11309565228981502,0.3367746654807698,0.21358126475235417,0.11525361950022238,0.10695024119585142,0.11061446084666945,0.3340699995612514,0.17983579184342258,0.1282542178951514,0.1082481552158807,0.1026596755430203,0.33009099658064045,0.18284565893843366,0.13822538711523497,0.1099037860817146,0.10759354885015918,0.3343601663086147,0.18240065436642872,0.13836881272342522,0.10795602381866676,0.10923853173695978,0.3351773092125193,0.18002055099252795,0.12812282937419617,0.10286309496804581,0.10763267923687303,0.3300897819139423,5.0390674798678186,3.027646181903269,2.7222819031811265,2.7138701543138852,8.2289393105546,0.20106651882923313,0.11701747090246081,0.10851224577736088,0.10533364677769004,0.32588715974179727,0.20239417823307043,0.12520168424521208,0.11166082628327995,0.10969460833072578,0.331962533692089,0.2021587340721089,0.12511463405838186,0.11000382977919547,0.11121968949773589,0.3326833866658824,0.20063145579327046,0.11708970197353896,0.10538830808228268,0.10797138737195743,0.3260972936322235,0.19156462099162463,0.11914769051824826,0.1056736396521964,0.10528182081958098,0.31354118973469713,0.21707034243800877,0.11464060964806269,0.11169170210039285,0.11148522650444198,0.3354941113333024,0.21634034175098618,0.11739244503186419,0.11095717406358488,0.11067124082373467,0.335165602166636,0.18127557923085097,0.13324273852482726,0.1072426978607222,0.10678104277821493,0.33242947158698244,0.2045646751679282,0.11689809059540085,0.10945275599341765,0.10772123261205495,0.32428246975644964,0.20407029065733173,0.1168902116223437,0.10791258173044077,0.10904581350365998,0.32475283510427333,0.19889602055557107,0.12532106514669517,0.11072031543879414,0.1073070231516935,0.3335672243182921,0.1987199020583764,0.12531411956298721,0.10747955214150262,0.11014525922568262,0.3340278468782888,0.21820726032328996,0.11873344054457169,0.11338206383822397,0.11303220775950448,0.33786090335265606
3,0.2031629110944533,0.07103996355956115,0.057540969533619125,0.05251307920623063,0.07401775062246019,0.20032399167028492,0.09373391456026187,0.06940040237217392,0.06496578105059911,0.1007979962760129,0.19907852376808288,0.09385147460151194,0.0651944761169222,0.06946382236468979,0.1011164603313733,0.20185579969972092,0.07104456312296112,0.05292873370590862,0.05732071900360976,0.07451200651274527,0.25738198664433853,0.06656776414618731,0.06608639972140574,0.06416166862081965,0.09636077694630263,0.26768974973921744,0.08750268648099319,0.0856952298150536,0.0834969940212287,0.14557803066231734,0.26589902302828866,0.08739701110441521,0.08368922767564156,0.08576177198974089,0.14577981850792618,0.2561425532998193,0.06610977436950467,0.06442764759104391,0.06583353791415468,0.09694714891753382,0.2518587304097078,0.07267146565095987,0.06832406040744013,0.06781496269506301,0.1052633429063318,0.26514637134229635,0.09010492540078115,0.08489583940458441,0.0862453543524326,0.1521561406336095,0.263501316214649,0.09014873333416039,0.08664246178851719,0.08419981041822361,0.15198618088352234,0.25152458761399604,0.07214362272337209,0.06788704124371622,0.06817182799564467,0.10629671442721678,0.1967434437664417,0.08608209195733192,0.06260903222229534,0.06298658695230266,0.0999083742988082,0.2080565992651686,0.10405678154609443,0.07293286321770316,0.07497519651499447,0.1266438622015458,0.20725805186476343,0.10358496800526129,0.07442483864457142,0.0724042464899093,0.12681544916434517,0.19717628301285622,0.08610939306526832,0.06331116271257403,0.06257950319958358,0.10099686553949223,5.769997340460595,2.097106522964342,1.7593586553871123,1.7545218953100283,2.820586985966783,0.227286690335212,0.07409028090549091,0.06364007821576179,0.06186903852101332,0.09388751137931098,0.23530409641298894,0.09384952937850732,0.0782310376017071,0.07742078647986796,0.13129394462047822,0.2339341448236678,0.09374550030815598,0.0774877062626945,0.07795736627381325,0.1314244119810918,0.22667472610010786,0.0738517977933274,0.06213861029756005,0.06347635935910112,0.0946881336739673,0.2011052311408364,0.08241743547063549,0.061266109898829656,0.06106581393600829,0.08761100666086316,0.2617782406655581,0.07689426626792345,0.0749745815847922,0.07481344837678228,0.12116638326271241,0.25800766524428875,0.0812671412171883,0.07693730605228075,0.0766079427813121,0.12892553090182596,0.20230851491289029,0.09495825884458442,0.0683194350018257,0.06823634449358434,0.11359108139207777,0.23213957914162842,0.07971103924667453,0.06968070981246291,0.06628434125874502,0.10418858582092105,0.23074389595408581,0.0796006619750318,0.06655998065746598,0.06959492136400917,0.10458880550162036,0.23045120432017524,0.08822876863032321,0.0721904060176816,0.07300548188760912,0.12099287074952553,0.2298649783993207,0.08799663299676674,0.07306633245534194,0.07183880525138937,0.12152374222720744,0.26555902337679216,0.08878829166490397,0.08523064001830702,0.08492593187775413,0.14887497005488892
4,0.06370603386760026,0.36983459581959566,0.05859452466612599,0.05754531673034757,0.10653235930985244,0.053286611278620874,0.39849988520908064,0.061142085705366,0.05991420949775805,0.11347790484401414,0.05339424823200879,0.3973483657803778,0.05989495886470669,0.05970217520320495,0.11360197649355852,0.06299751483507736,0.3703475972249678,0.05764167730725602,0.057594288475292035,0.1054663958567619,0.07558180205546679,0.41058345418396236,0.06550400363995802,0.06407636674892328,0.13592554543377589,0.07170617133370874,0.4198065655795363,0.07193765012533854,0.07005563239594023,0.1531569122510975,0.07185370825045027,0.4180243164640166,0.07049539561813388,0.07172834551892604,0.15390959097496998,0.07523845452836153,0.411650497805624,0.06411902377527366,0.06502849381581376,0.13550335217227688,0.07627139837606507,0.40639245341823566,0.06703433315057249,0.06523480522871287,0.15758594659938605,0.07503533234769932,0.4111640113619652,0.07281102569288644,0.07150298542196856,0.1740796062683759,0.07531893041486482,0.40952003969554607,0.07244806844785528,0.07267104158579066,0.17451654372027892,0.07628506736926846,0.4062745180655887,0.0653938241512715,0.06662085909409882,0.15807430826915,0.060413481308423056,0.3772421469576087,0.061622291566757775,0.06101204746565853,0.15763925566291132,0.0550210286414833,0.39945231340844767,0.06434841414186751,0.0640035998375115,0.16507858948474624,0.05534210867001088,0.39765672829873333,0.06420432535170069,0.06476356061697017,0.16477675882508214,0.06058567271542331,0.376264094756696,0.060676680559780156,0.06169263998110677,0.1567566508555479,1.6594325296474448,9.968843366466164,1.6216679970705616,1.6142900201846146,3.6345004249910136,0.06899314256667076,0.39101306970245275,0.06318875156890881,0.06196709839101144,0.13942071139796197,0.06376225142951314,0.4072306066220627,0.06755975137450591,0.06636906968283458,0.15144818240285804,0.06397721566356565,0.405637268901076,0.06676064626149283,0.06721624208061237,0.15170114787206987,0.06877663776176807,0.3911340890285162,0.06195776603908804,0.06273403356996503,0.13895011296942428,0.05834606943195855,0.38400752461458026,0.05931827584971479,0.05868896407187118,0.10976960285671657,0.07359499429031265,0.4150161146061706,0.0680139795642509,0.06772217290283408,0.14462378357094602,0.07572764309580839,0.4083376635800515,0.06942177288067015,0.06900738309992419,0.16606402659434388,0.057840541548158694,0.38765372597497805,0.06271289101974936,0.06286792524902093,0.16106273923490994,0.06607012055394056,0.399681034187149,0.06429452694113955,0.06289784309461481,0.12727311777775568,0.06587094485384554,0.39934260340829353,0.06303772636656599,0.06351328998719183,0.12712026686022893,0.06668527546381395,0.39856263587207863,0.06645397947006651,0.06543832224558285,0.16359577641947007,0.0668829110672775,0.3974287570894923,0.06568068563757722,0.06643698768131412,0.16353099439688773,0.07347849585799562,0.41462863814704354,0.07192299202347942,0.07148945755161623,0.16391559045215634
5,0.37295977359465915,0.06867634031387647,0.0646540529907525,0.06319844635233832,0.12376366249368928,0.3714496015083461,0.08274567828901333,0.07144271726510179,0.06855129785119143,0.13823492285735314,0.3722424818554062,0.08238997240694682,0.06855701572385703,0.07059379060784957,0.13884449638034665,0.37686261930257525,0.06809178108872029,0.06269707547707747,0.06442088251048889,0.12375697326813212,0.42742227054131515,0.05831240900116366,0.06711898902910668,0.0672701735760515,0.13668777877885713,0.4223888478253274,0.07034428028440745,0.07725599740437414,0.07580886667789616,0.16182974216737578,0.42349843232216056,0.07013579806626268,0.07593403028108366,0.07706755537033316,0.16088537959339405,0.4298930465694615,0.05682244941904667,0.06690636291550651,0.06682519387496694,0.13563845761012727,0.41704921483001245,0.062385603356301736,0.0682531755368375,0.06835394486545729,0.1401307501431322,0.4145361030486391,0.07283651597045634,0.0767329864928375,0.07688934534345851,0.16394037288879246,0.4154170965631213,0.0731452775218467,0.0765184898309239,0.07656899661033914,0.1632133167912697,0.41847653422821285,0.062208901259859714,0.06777297993211896,0.06799533663120605,0.13985470987193885,0.3410664775845028,0.08694799719722442,0.06923155640158726,0.06923250566272647,0.14229482090425344,0.3435320411409162,0.09845957024502745,0.074759776148071,0.07451723976628839,0.15783671695249252,0.3429175032173017,0.09896044144440252,0.0744046403812515,0.07446103868409305,0.15751315144105255,0.3400433441876134,0.08694909895975417,0.06889204873537616,0.06880285909965131,0.14339098837696096,9.73398984563535,1.87408013175175,1.7673922486754532,1.7664947384717227,3.63721047121168,0.3896243442320905,0.06908055150132852,0.0673144019040806,0.06701372883615932,0.13571918810931172,0.3879765589849338,0.08109647028870144,0.07504782485285441,0.07394164365472672,0.15546036508994,0.38851878545502205,0.08115783051509523,0.07385350314198992,0.07467280144298467,0.15511401626997798,0.39131879737905634,0.06851801865807303,0.06656707936279233,0.0670110303781579,0.13566021282802943,0.3733785263371923,0.07547590250746675,0.0668376754039883,0.06669106311643441,0.13114995067785548,0.4258005550146147,0.06390369807192164,0.07180380159888808,0.07174290422284171,0.14876026882348675,0.41636964815522104,0.0676440373065702,0.07231936471167269,0.07245186317989703,0.15178471701611038,0.3418897530935795,0.09282922949735187,0.07182196357107626,0.07175337058575548,0.15025884411450896,0.39855503341665066,0.07001963778781439,0.07011789904961384,0.06870715418942255,0.14012896108225148,0.4006240556179931,0.06935996413984276,0.068523579815853,0.06972681608087981,0.13978126402249724,0.3790458743656753,0.0801573802423581,0.0722443299463931,0.07224821684353375,0.15105059281716487,0.37921353095671095,0.08031588875172896,0.07189699892234809,0.07195701481523123,0.15099296528841322,0.41896003303428087,0.071615431476416,0.07661032949672081,0.07658364655133859,0.16246712593888418
